날짜,총지수,단독주택,연립주택,아파트,아파트(서울),총지수(서울),구분
2001-06-01,51.711000000000006,76.171,58.668,43.328,41.284,48.9,주택전세가격지수
2001-07-01,52.50899999999999,76.843,59.385,44.199,42.318999999999996,49.718,주택전세가격지수
2001-08-01,53.81100000000001,78.264,60.818000000000005,45.412,43.826,51.121,주택전세가격지수
2001-09-01,55.028999999999996,79.46,62.06,46.657,45.303000000000004,52.485,주택전세가격지수
2001-10-01,55.449,79.609,62.49,47.185,45.481,52.641000000000005,주택전세가격지수
2001-11-01,55.449,79.684,62.395,47.185,45.333,52.446000000000005,주택전세가격지수
2001-12-01,55.617,79.833,62.156000000000006,47.434,45.361999999999995,52.407,주택전세가격지수
2002-01-01,56.794,80.656,62.825,48.833999999999996,46.84,53.498000000000005,주택전세가격지수
2002-02-01,58.39,82.001,64.35300000000001,50.545,48.79,55.368,주택전세가격지수
2002-03-01,59.692,83.34700000000001,65.5,51.851000000000006,50.445,57.005,주택전세가격지수
2002-04-01,60.448,84.617,66.07300000000001,52.535,51.391000000000005,58.056999999999995,주택전세가격지수
2002-05-01,60.658,85.215,66.408,52.566,51.361999999999995,58.446000000000005,주택전세가격지수
2002-06-01,60.658,85.44,66.36,52.535,51.332,58.523999999999994,주택전세가격지수
2002-07-01,60.868,85.29,66.503,52.846000000000004,51.923,59.031000000000006,주택전세가격지수
2002-08-01,61.498000000000005,85.73899999999999,67.507,53.5,52.928000000000004,59.966,주택전세가격지수
2002-09-01,62.254,87.009,68.175,54.122,53.341,60.551,주택전세가격지수
2002-10-01,62.17,87.15899999999999,67.84100000000001,54.028,52.573,59.966,주택전세가격지수
2002-11-01,61.582,86.561,67.268,53.375,51.184,58.718999999999994,주택전세가격지수
2002-12-01,61.246,86.18700000000001,66.312,53.22,50.534,58.056999999999995,주택전세가격지수
2003-01-01,61.20399999999999,85.73899999999999,65.691,53.406000000000006,50.357,57.706,주택전세가격지수
2003-02-01,61.666000000000004,86.11200000000001,66.312,53.903999999999996,50.77,58.096000000000004,주택전세가격지수
2003-03-01,62.128,86.561,66.79,54.308,51.214,58.523999999999994,주택전세가격지수
2003-04-01,62.17,86.63600000000001,67.077,54.308,51.125,58.446000000000005,주택전세가격지수
2003-05-01,62.044,86.63600000000001,66.933,54.153,50.711000000000006,58.251999999999995,주택전세가격지수
2003-06-01,61.666000000000004,86.262,67.172,53.623999999999995,49.973,57.861999999999995,주택전세가격지수
2003-07-01,61.336000000000006,85.759,66.82,53.356,49.507,57.386,주택전세가격지수
2003-08-01,61.258,85.555,66.805,53.318999999999996,49.427,57.155,주택전세가격지수
2003-09-01,61.468,85.633,66.918,53.628,49.711999999999996,57.361999999999995,주택전세가격지수
2003-10-01,61.508,85.425,66.76,53.776,49.763999999999996,57.192,주택전세가격지수
2003-11-01,61.09,84.751,65.92699999999999,53.515,49.379,56.635,주택전세가격지수
2003-12-01,60.37,83.521,64.773,53.026,48.912,55.788999999999994,주택전세가격지수
2004-01-01,60.083,82.789,64.337,52.9,48.743,55.481,주택전세가격지수
2004-02-01,60.215,82.54,64.286,53.181000000000004,49.006,55.57899999999999,주택전세가격지수
2004-03-01,60.431000000000004,82.39299999999999,64.567,53.5,49.295,55.768,주택전세가격지수
2004-04-01,60.473,82.208,64.58,53.621,49.335,55.722,주택전세가격지수
2004-05-01,60.327,81.818,64.204,53.593,49.236999999999995,55.45399999999999,주택전세가격지수
2004-06-01,59.821999999999996,80.73100000000001,63.492,53.301,48.791000000000004,54.773999999999994,주택전세가격지수
2004-07-01,59.363,80.006,62.809,52.966,48.45399999999999,54.229,주택전세가격지수
2004-08-01,58.797,79.101,62.17,52.513999999999996,47.919,53.573,주택전세가격지수
2004-09-01,58.519,78.60600000000001,61.663999999999994,52.333999999999996,47.681999999999995,53.148,주택전세가격지수
2004-10-01,58.257,78.079,61.055,52.215,47.501999999999995,52.788999999999994,주택전세가격지수
2004-11-01,57.82,77.33800000000001,60.299,51.916000000000004,47.169,52.295,주택전세가격지수
2004-12-01,57.361999999999995,76.627,59.586000000000006,51.571999999999996,46.765,51.76,주택전세가격지수
2005-01-01,57.089,76.249,59.181999999999995,51.349,46.468999999999994,51.375,주택전세가격지수
2005-02-01,57.206,76.029,59.20399999999999,51.571999999999996,46.576,51.405,주택전세가격지수
2005-03-01,57.46,76.016,59.312,51.919,46.702,51.467,주택전세가격지수
2005-04-01,57.666000000000004,75.947,59.321999999999996,52.242,46.86600000000001,51.49,주택전세가격지수
2005-05-01,57.732,75.658,59.176,52.451,46.905,51.425,주택전세가격지수
2005-06-01,57.82899999999999,75.543,59.012,52.658,47.097,51.461999999999996,주택전세가격지수
2005-07-01,57.891999999999996,75.347,58.836000000000006,52.833999999999996,47.261,51.461000000000006,주택전세가격지수
2005-08-01,58.007,75.22,58.8,53.053999999999995,47.571999999999996,51.602,주택전세가격지수
2005-09-01,58.475,75.398,59.1,53.63399999999999,48.403999999999996,52.181000000000004,주택전세가격지수
2005-10-01,58.873999999999995,75.47800000000001,59.324,54.16,49.125,52.678999999999995,주택전세가격지수
2005-11-01,59.011,75.309,59.402,54.398,49.441,52.835,주택전세가격지수
2005-12-01,59.104,75.295,59.457,54.535,49.645,52.952,주택전세가격지수
2006-01-01,59.318999999999996,75.359,59.628,54.797,50.071999999999996,53.251000000000005,주택전세가격지수
2006-02-01,59.575,75.391,59.867,55.121,50.525,53.601000000000006,주택전세가격지수
2006-03-01,60.021,75.686,60.342,55.606,51.27,54.248999999999995,주택전세가격지수
2006-04-01,60.358999999999995,75.78399999999999,60.827,55.988,51.86,54.692,주택전세가격지수
2006-05-01,60.575,75.839,61.114,56.282,52.193999999999996,54.963,주택전세가격지수
2006-06-01,60.644,75.85300000000001,61.293,56.345,52.294,55.081,주택전세가격지수
2006-07-01,60.678000000000004,75.75,61.455,56.395,52.398,55.185,주택전세가격지수
2006-08-01,60.797,75.791,61.708999999999996,56.513000000000005,52.607,55.402,주택전세가격지수
2006-09-01,61.31,76.242,62.533,56.981,53.25,56.096000000000004,주택전세가격지수
2006-10-01,61.949,76.62,63.365,57.656000000000006,54.129,56.894,주택전세가격지수
2006-11-01,62.578,76.979,64.188,58.324,55.035,57.791000000000004,주택전세가격지수
2006-12-01,62.934,77.202,64.704,58.693999999999996,55.343999999999994,58.166000000000004,주택전세가격지수
2007-01-01,63.20399999999999,77.348,64.95100000000001,59.003,55.706,58.483000000000004,주택전세가격지수
2007-02-01,63.393,77.44800000000001,65.232,59.206,55.93,58.713,주택전세가격지수
2007-03-01,63.651,77.689,65.584,59.457,56.268,59.067,주택전세가격지수
2007-04-01,63.876999999999995,77.89,66.079,59.637,56.513000000000005,59.355,주택전세가격지수
2007-05-01,63.915,77.99600000000001,66.355,59.607,56.483999999999995,59.426,주택전세가격지수
2007-06-01,63.924,78.024,66.56,59.573,56.461000000000006,59.472,주택전세가격지수
2007-07-01,63.983999999999995,78.141,66.83800000000001,59.57,56.504,59.621,주택전세가격지수
2007-08-01,64.063,78.27199999999999,67.00399999999999,59.618,56.591,59.748999999999995,주택전세가격지수
2007-09-01,64.255,78.567,67.56,59.71,56.636,60.001000000000005,주택전세가격지수
2007-10-01,64.406,78.819,67.971,59.781000000000006,56.669,60.181999999999995,주택전세가격지수
2007-11-01,64.497,79.032,68.311,59.79,56.615,60.315,주택전세가격지수
2007-12-01,64.54,79.11,68.48899999999999,59.798,56.553999999999995,60.345,주택전세가격지수
2008-01-01,64.64,79.21300000000001,68.756,59.86,56.668,60.55,주택전세가격지수
2008-02-01,64.819,79.47800000000001,69.143,59.972,56.82,60.875,주택전세가격지수
2008-03-01,65.237,80.031,69.922,60.27,57.211000000000006,61.43899999999999,주택전세가격지수
2008-04-01,65.61399999999999,80.413,70.48,60.611999999999995,57.575,61.97,주택전세가격지수
2008-05-01,65.801,80.60600000000001,70.888,60.751000000000005,57.681999999999995,62.187,주택전세가격지수
2008-06-01,66.014,80.9,71.439,60.87,57.703,62.401,주택전세가격지수
2008-07-01,66.157,81.07300000000001,71.817,60.952,57.744,62.538000000000004,주택전세가격지수
2008-08-01,66.263,81.112,72.16199999999999,61.023,57.742,62.62,주택전세가격지수
2008-09-01,66.508,81.327,72.602,61.232,57.79600000000001,62.792,주택전세가격지수
2008-10-01,66.594,81.352,72.75,61.339,57.667,62.733999999999995,주택전세가격지수
2008-11-01,66.37100000000001,81.207,72.574,61.089,57.097,62.299,주택전세가격지수
2008-12-01,65.624,80.775,71.90899999999999,60.248000000000005,55.562,61.038999999999994,주택전세가격지수
2009-01-01,65.007,80.531,71.347,59.522,54.629,60.233000000000004,주택전세가격지수
2009-02-01,64.863,80.43,71.195,59.372,54.74100000000001,60.25899999999999,주택전세가격지수
2009-03-01,64.918,80.372,71.127,59.49,55.103,60.465,주택전세가격지수
2009-04-01,65.028,80.376,71.209,59.638999999999996,55.446999999999996,60.715,주택전세가격지수
2009-05-01,65.161,80.387,71.309,59.813,55.67100000000001,60.858999999999995,주택전세가격지수
2009-06-01,65.335,80.42399999999999,71.39399999999999,60.04600000000001,56.082,61.185,주택전세가격지수
2009-07-01,65.557,80.48899999999999,71.528,60.328,56.576,61.597,주택전세가격지수
2009-08-01,65.873,80.60600000000001,71.949,60.675,57.11600000000001,62.091,주택전세가격지수
2009-09-01,66.811,81.12899999999999,72.79899999999999,61.751999999999995,58.708999999999996,63.493,주택전세가격지수
2009-10-01,67.293,81.366,73.32,62.292,59.35,64.152,주택전세가격지수
2009-11-01,67.67399999999999,81.492,73.55199999999999,62.777,59.845,64.527,주택전세가격지수
2009-12-01,67.848,81.547,73.691,62.988,60.063,64.68,주택전세가격지수
2010-01-01,68.048,81.62100000000001,73.84,63.232,60.394,64.918,주택전세가격지수
2010-02-01,68.472,81.71600000000001,74.092,63.777,60.99,65.383,주택전세가격지수
2010-03-01,68.936,81.956,74.641,64.29,61.413999999999994,65.887,주택전세가격지수
2010-04-01,69.369,82.26100000000001,75.16,64.742,61.714,66.242,주택전세가격지수
2010-05-01,69.652,82.45,75.39399999999999,65.054,61.896,66.39399999999999,주택전세가격지수
2010-06-01,69.92699999999999,82.679,75.714,65.329,61.989,66.52,주택전세가격지수
2010-07-01,70.111,82.764,75.824,65.56,62.028999999999996,66.564,주택전세가격지수
2010-08-01,70.36399999999999,82.891,76.108,65.845,62.148999999999994,66.744,주택전세가격지수
2010-09-01,70.815,83.257,76.6,66.312,62.578,67.204,주택전세가격지수
2010-10-01,71.40899999999999,83.64,77.251,66.959,63.298,67.827,주택전세가격지수
2010-11-01,72.152,83.895,77.76899999999999,67.891,64.00399999999999,68.387,주택전세가격지수
2010-12-01,72.682,84.095,78.087,68.561,64.499,68.791,주택전세가격지수
2011-01-01,73.304,84.39399999999999,78.578,69.294,65.232,69.467,주택전세가격지수
2011-02-01,74.48899999999999,84.932,79.571,70.71,66.605,70.658,주택전세가격지수
2011-03-01,75.79,85.508,80.389,72.33800000000001,67.79899999999999,71.646,주택전세가격지수
2011-04-01,76.7,85.818,80.937,73.53,68.252,72.104,주택전세가격지수
2011-05-01,77.334,86.036,81.329,74.347,68.475,72.392,주택전세가격지수
2011-06-01,77.839,86.321,81.64699999999999,74.958,68.792,72.709,주택전세가격지수
2011-07-01,78.456,86.65799999999999,82.06200000000001,75.708,69.56,73.319,주택전세가격지수
2011-08-01,79.308,86.916,82.633,76.828,70.75,74.264,주택전세가격지수
2011-09-01,80.40899999999999,87.40100000000001,83.47,78.175,72.315,75.505,주택전세가격지수
2011-10-01,81.133,87.73700000000001,84.053,79.046,73.064,76.157,주택전세가격지수
2011-11-01,81.554,87.93700000000001,84.223,79.604,73.283,76.328,주택전세가격지수
2011-12-01,81.625,88.084,84.25200000000001,79.67399999999999,73.152,76.25399999999999,주택전세가격지수
2012-01-01,81.827,88.25399999999999,84.509,79.88,73.11399999999999,76.291,주택전세가격지수
2012-02-01,82.135,88.447,84.771,80.229,73.25399999999999,76.47399999999999,주택전세가격지수
2012-03-01,82.52,88.65,85.141,80.67399999999999,73.431,76.669,주택전세가격지수
2012-04-01,82.86399999999999,88.82799999999999,85.348,81.105,73.449,76.71600000000001,주택전세가격지수
2012-05-01,83.015,88.943,85.45200000000001,81.282,73.39699999999999,76.719,주택전세가격지수
2012-06-01,83.11399999999999,89.06299999999999,85.552,81.382,73.375,76.72399999999999,주택전세가격지수
2012-07-01,83.225,89.166,85.62100000000001,81.51,73.33800000000001,76.705,주택전세가격지수
2012-08-01,83.311,89.235,85.727,81.59899999999999,73.342,76.74,주택전세가격지수
2012-09-01,83.587,89.37899999999999,85.935,81.925,73.723,77.05,주택전세가격지수
2012-10-01,84.005,89.553,86.205,82.441,74.202,77.405,주택전세가격지수
2012-11-01,84.32799999999999,89.666,86.311,82.868,74.585,77.683,주택전세가격지수
2012-12-01,84.501,89.712,86.384,83.095,74.768,77.828,주택전세가격지수
2013-01-01,84.695,89.818,86.49799999999999,83.32600000000001,75.014,78.024,주택전세가격지수
2013-02-01,84.92399999999999,89.887,86.60799999999999,83.626,75.35,78.268,주택전세가격지수
2013-03-01,85.295,90.068,86.837,84.081,75.745,78.616,주택전세가격지수
2013-04-01,85.605,90.20200000000001,87.00399999999999,84.46799999999999,76.058,78.883,주택전세가격지수
2013-05-01,85.765,90.273,87.07700000000001,84.67,76.222,79.00399999999999,주택전세가격지수
2013-06-01,85.958,90.34700000000001,87.156,84.911,76.41199999999999,79.163,주택전세가격지수
2013-07-01,86.275,90.49700000000001,87.441,85.266,76.904,79.577,주택전세가격지수
2013-08-01,86.76299999999999,90.79700000000001,87.859,85.80799999999999,77.66199999999999,80.24,주택전세가격지수
2013-09-01,87.463,90.999,88.35,86.679,78.764,81.09,주택전세가격지수
2013-10-01,88.244,91.389,88.81299999999999,87.62799999999999,79.94800000000001,82.01700000000001,주택전세가격지수
2013-11-01,88.815,91.594,89.09899999999999,88.35700000000001,80.756,82.618,주택전세가격지수
2013-12-01,89.329,91.76,89.28399999999999,89.037,81.472,83.10799999999999,주택전세가격지수
2014-01-01,89.699,91.911,89.60799999999999,89.47399999999999,82.125,83.63600000000001,주택전세가격지수
2014-02-01,90.12700000000001,92.068,89.88600000000001,90.005,82.786,84.161,주택전세가격지수
2014-03-01,90.603,92.24,90.22,90.595,83.365,84.65799999999999,주택전세가격지수
2014-04-01,90.92200000000001,92.40700000000001,90.445,90.98,83.669,84.916,주택전세가격지수
2014-05-01,91.053,92.52600000000001,90.662,91.09,83.744,85.042,주택전세가격지수
2014-06-01,91.212,92.656,90.807,91.26,83.816,85.117,주택전세가격지수
2014-07-01,91.375,92.82,90.969,91.41799999999999,83.90899999999999,85.242,주택전세가격지수
2014-08-01,91.58,93.01299999999999,91.23700000000001,91.60799999999999,84.098,85.461,주택전세가격지수
2014-09-01,91.89299999999999,93.241,91.52,91.948,84.405,85.775,주택전세가격지수
2014-10-01,92.195,93.412,91.801,92.287,84.77,86.094,주택전세가격지수
2014-11-01,92.449,93.556,91.98,92.585,85.073,86.34100000000001,주택전세가격지수
2014-12-01,92.74799999999999,93.744,92.243,92.91799999999999,85.431,86.65799999999999,주택전세가격지수
2015-01-01,92.992,93.90799999999999,92.53,93.169,85.78,86.98700000000001,주택전세가격지수
2015-02-01,93.31,94.066,92.859,93.523,86.314,87.427,주택전세가격지수
2015-03-01,93.86200000000001,94.494,93.375,94.11,87.198,88.18700000000001,주택전세가격지수
2015-04-01,94.44,94.89200000000001,93.902,94.74799999999999,88.15299999999999,88.946,주택전세가격지수
2015-05-01,94.834,95.162,94.273,95.181,88.78200000000001,89.525,주택전세가격지수
2015-06-01,95.344,95.435,94.68,95.76899999999999,89.57799999999999,90.214,주택전세가격지수
2015-07-01,95.83,95.786,95.238,96.265,90.274,90.88799999999999,주택전세가격지수
2015-08-01,96.25,96.148,95.569,96.71600000000001,90.948,91.463,주택전세가격지수
2015-09-01,96.78299999999999,96.439,95.969,97.338,91.82600000000001,92.176,주택전세가격지수
2015-10-01,97.17399999999999,96.75200000000001,96.415,97.73,92.36399999999999,92.70299999999999,주택전세가격지수
2015-11-01,97.655,97.051,96.711,98.29700000000001,93.146,93.311,주택전세가격지수
2015-12-01,97.90799999999999,97.206,96.85,98.6,93.603,93.648,주택전세가격지수
2016-01-01,98.096,97.34100000000001,97.01899999999999,98.809,93.944,93.929,주택전세가격지수
2016-02-01,98.279,97.473,97.164,99.014,94.258,94.227,주택전세가격지수
2016-03-01,98.42399999999999,97.55799999999999,97.29,99.178,94.52600000000001,94.456,주택전세가격지수
2016-04-01,98.53200000000001,97.613,97.365,99.30799999999999,94.744,94.62700000000001,주택전세가격지수
2016-05-01,98.64299999999999,97.655,97.45100000000001,99.439,94.984,94.815,주택전세가격지수
2016-06-01,98.73899999999999,97.714,97.539,99.538,95.241,95.01899999999999,주택전세가격지수
2016-07-01,98.838,97.766,97.645,99.639,95.47,95.20100000000001,주택전세가격지수
2016-08-01,98.931,97.83,97.738,99.728,95.631,95.34,주택전세가격지수
2016-09-01,99.029,97.90899999999999,97.844,99.823,95.81,95.50200000000001,주택전세가격지수
2016-10-01,99.204,98.00299999999999,97.964,100.025,96.11200000000001,95.74600000000001,주택전세가격지수
2016-11-01,99.39,98.052,98.04700000000001,100.26299999999999,96.374,95.945,주택전세가격지수
2016-12-01,99.458,98.083,98.066,100.345,96.5,96.02799999999999,주택전세가격지수
2017-01-01,99.493,98.088,98.071,100.381,96.557,96.07,주택전세가격지수
2017-02-01,99.516,98.103,98.089,100.404,96.583,96.094,주택전세가격지수
2017-03-01,99.539,98.134,98.12799999999999,100.415,96.624,96.139,주택전세가격지수
2017-04-01,99.55799999999999,98.15,98.154,100.43,96.697,96.196,주택전세가격지수
2017-05-01,99.585,98.16799999999999,98.181,100.456,96.804,96.27600000000001,주택전세가격지수
2017-06-01,99.65100000000001,98.194,98.229,100.521,97.111,96.5,주택전세가격지수
2017-07-01,99.727,98.23700000000001,98.35600000000001,100.584,97.454,96.773,주택전세가격지수
2017-08-01,99.786,98.287,98.404,100.63600000000001,97.79899999999999,97.01299999999999,주택전세가격지수
2017-09-01,99.82799999999999,98.383,98.50399999999999,100.64399999999999,97.956,97.16799999999999,주택전세가격지수
2017-10-01,99.882,98.495,98.601,100.67,98.137,97.331,주택전세가격지수
2017-11-01,99.902,98.603,98.63799999999999,100.654,98.338,97.51,주택전세가격지수
2017-12-01,99.914,98.648,98.749,100.631,98.507,97.679,주택전세가격지수
2018-01-01,99.93,98.66799999999999,98.90700000000001,100.60700000000001,98.68700000000001,97.838,주택전세가격지수
2018-02-01,99.941,98.751,98.98,100.58200000000001,98.806,98.008,주택전세가격지수
2018-03-01,99.93299999999999,98.821,98.99600000000001,100.541,98.92200000000001,98.134,주택전세가격지수
2018-04-01,99.912,98.875,99.10799999999999,100.462,98.914,98.27600000000001,주택전세가격지수
2018-05-01,99.85799999999999,98.956,99.132,100.346,98.845,98.28399999999999,주택전세가격지수
2018-06-01,99.801,98.96600000000001,99.164,100.24,98.809,98.294,주택전세가격지수
2018-07-01,99.759,99.072,99.31700000000001,100.102,98.84299999999999,98.46700000000001,주택전세가격지수
2018-08-01,99.74700000000001,99.088,99.37799999999999,100.057,99.016,98.631,주택전세가격지수
2018-09-01,99.91,99.35,99.745,100.126,99.603,99.36399999999999,주택전세가격지수
2018-10-01,100.01,99.54,99.844,100.184,100.07799999999999,99.801,주택전세가격지수
2018-11-01,100.045,99.669,99.976,100.166,100.197,100.025,주택전세가격지수
2018-12-01,100.035,99.895,100.039,100.066,100.101,100.03200000000001,주택전세가격지수
2019-01-01,100.0,100.0,100.0,100.0,100.0,100.0,주택전세가격지수
2019-02-01,99.84100000000001,100.075,99.945,99.75399999999999,99.66,99.82799999999999,주택전세가격지수
2019-03-01,99.677,100.113,99.89200000000001,99.507,99.37799999999999,99.685,주택전세가격지수
2019-04-01,99.51700000000001,100.109,99.863,99.26799999999999,99.215,99.601,주택전세가격지수
2019-05-01,99.427,100.166,99.823,99.12200000000001,99.117,99.596,주택전세가격지수
2019-06-01,99.32700000000001,100.149,99.81200000000001,98.97,99.04299999999999,99.57,주택전세가격지수
2019-07-01,99.26299999999999,100.213,99.79899999999999,98.855,99.073,99.589,주택전세가격지수
2019-08-01,99.259,100.21700000000001,99.84100000000001,98.833,99.189,99.757,주택전세가격지수
2019-09-01,99.245,100.164,99.821,98.83200000000001,99.318,99.92399999999999,주택전세가격지수
2019-10-01,99.3,100.17,99.87899999999999,98.896,99.554,100.134,주택전세가격지수
2019-11-01,99.375,100.204,99.92,98.988,99.76299999999999,100.319,주택전세가격지수
2019-12-01,99.53,100.279,100.095,99.152,100.141,100.67200000000001,주택전세가격지수
2020-01-01,99.694,100.404,100.13,99.352,100.49600000000001,100.962,주택전세가격지수
2020-02-01,99.87,100.40700000000001,100.243,99.575,100.75299999999999,101.12200000000001,주택전세가격지수
2020-03-01,100.045,100.41799999999999,100.323,99.809,100.939,101.3,주택전세가격지수
2020-04-01,100.124,100.436,100.35799999999999,99.912,101.008,101.39399999999999,주택전세가격지수
2020-05-01,100.186,100.45,100.42399999999999,99.985,101.066,101.458,주택전세가격지수
2020-06-01,100.458,100.686,100.736,100.251,101.42200000000001,101.84100000000001,주택전세가격지수
2020-07-01,100.898,100.786,101.016,100.81700000000001,102.43700000000001,102.53,주택전세가격지수
2020-08-01,101.427,101.038,101.54700000000001,101.397,103.64399999999999,103.631,주택전세가격지수
2020-09-01,102.306,101.238,102.152,102.485,105.81200000000001,105.27600000000001,주택전세가격지수
2020-10-01,103.15100000000001,101.92299999999999,103.28200000000001,103.255,107.249,106.698,주택전세가격지수
2020-11-01,104.88600000000001,102.823,105.01100000000001,105.14,110.21600000000001,109.25200000000001,주택전세가격지수
2020-12-01,106.04299999999999,103.249,105.711,106.60799999999999,112.406,110.887,주택전세가격지수
2021-01-01,106.925,103.545,106.306,107.68799999999999,114.116,112.229,주택전세가격지수
2021-02-01,107.73,103.887,106.959,108.65100000000001,115.37200000000001,113.272,주택전세가격지수
2021-03-01,108.48200000000001,104.244,107.50399999999999,109.541,116.295,114.04700000000001,주택전세가격지수
